C50/C50test/PatriciaCommins/384968newsML.txt 
term tf-idf document_term_frequency
1970 0.0 0
traffic 0.0 0
el 0.0 0
segundo 0.0 0
calif 0.0 0
tomahawk 0.0 0
cruis 0.0 0
air-to-air 0.0 0
fighter 0.0 0
jet 0.0 0
stinger 0.0 0
anti-aircraft 0.0 0
lexington 0.0 0
mass 0.0 0
patriot 0.0 0
compet 0.0 0
contract 0.0 0
texa 0.0 0
instrument 0.0 0
inc.' 0.0 0
$2.95 0.0 0
amana 0.0 0
applianc 0.0 0
beech 0.0 0
reveal 0.0 0
specif 0.0 0
edward 0.0 0
jone 0.0 0
fiala 0.0 0
spin 0.0 0
outright 0.0 0
and/or 0.0 0
engin 0.0 0
$5.1 0.0 0
$4.4 0.0 0
newli 0.0 0
complic 0.0 0
tax-fre 0.0 0
spin-off 0.0 0
holder 0.0 0
gm' 0.0 0
class 0.0 0
$1-2/3 0.0 0
par-valu 0.0 0
finish 0.0 0
gm-relat 0.0 0
30 0.0 0
perent 0.0 0
post-merg 0.0 0
dilut 0.0 0
non-defens 0.0 0
automak 0.0 0
1985 0.0 0
delco 0.0 0
hughes' 0.0 0
delphi 0.0 0
brought 0.0 0
umbrella 0.0 0
1980 0.0 0
then-gm 0.0 0
roger 0.0 0
smith' 0.0 0
grand 0.0 0
scheme 0.0 0
fuse 0.0 0
aerospac 0.0 0
automobil 0.0 0
relat 0.0 0
new 0.0 0
delphi-delco 0.0 0
lucr 0.0 0
space 0.0 0
satellit 0.0 0
directv 0.0 0
broadcast 0.0 0
harri 0.0 0
pearc 0.0 0
pois 0.0 0
rapid 0.0 0
armstrong 0.0 0
transfer 0.0 0
telcom 0.0 0
unit' 0.0 0
35.2 0.0 0
$193.5 0.0 0
$2.89 0.0 0
$189.2 0.0 0
$3.09 0.0 0
$688 0.0 0
$6 0.0 0
$1.50 0.0 0
$48.50 0.0 0
$60.375 0.0 0
ti 0.0 0
perform 0.0 0
ownership 0.0 0
$62.625 0.0 0
recapit 0.0 0
link 0.0 0
sole 0.0 0
felt 0.0 0
impos 0.0 0
high-growth 0.0 0
area 0.0 0
crucial 0.0 0
corp.' 0.0 0
$9.2 0.0 0
desper 0.0 0
confus 0.0 0
sting 0.0 0
reel 0.0 0
deni 0.0 0
block 0.0 0
three-month 0.0 0
prompt 0.0 0
essenti 0.0 0
mixtur 0.0 0
confid 0.0 0
guard 0.0 0
talli 0.0 0
succe 0.0 0
influenc 0.0 0
tough 0.0 0
thom 0.0 0
brown 0.0 0
rutherford 0.0 0
catherwood 0.0 0
uncommit 0.0 0
find 0.0 0
'shame 0.0 0
us' 0.0 0
fulli 0.0 0
 0.0 0
understood 0.0 0
spoke 0.0 0
firmli 0.0 0
commit 0.0 0
bind 0.0 0
appel 0.0 0
argument 0.0 0
highly-frag 0.0 0
rate 0.0 0
spurn 0.0 0
2-month-old 0.0 0
equal 0.0 0
constitu 0.0 0
supplier 0.0 0
serv 0.0 0
banana 0.0 0
drag 6.160245081774789 1
realis 0.0 0
co 0.0 0
want 0.0 0
$3.9 0.0 0
ralli 0.0 0
4 0.0 0
3-1/4 0.0 0
43-1/2 0.0 0
midafternoon 0.0 0
54-5/8 0.0 0
bank 0.0 0
heat 0.0 0
emul 0.0 0
nationsbank' 0.0 0
nation 0.0 0
norwest 0.0 0
banc 0.0 0
super-region 0.0 0
shop 0.0 0
nationsbank 0.0 0
boatmen' 0.0 0
bancshar 0.0 0
dare 0.0 0
recogn 0.0 0
turillo 0.0 0
llp 0.0 0
avenu 0.0 0
goal 0.0 0
lawrenc 0.0 0
haeg 0.0 0
unusu 0.0 0
wave 0.0 0
greatli 0.0 0
carolina-bas 0.0 0
in-market 0.0 0
branch 0.0 0
seriou 0.0 0
success 0.0 0
exampl 0.0 0
fidel 0.0 0
fallen 0.0 0
short 0.0 0
widespread 0.0 0
mid-1990 0.0 0
aren't 7.201698956602951 1
obviou 0.0 0
left 0.0 0
dillon 0.0 0
snl 0.0 0
tumbl 0.0 0
54 0.0 0
$9.7 0.0 0
mergerstat 0.0 0
angeles-bas 0.0 0
houlihan 0.0 0
lokei 0.0 0
howard 0.0 0
zukin 0.0 0
susan 0.0 0
michaelson 0.0 0
kelbick 0.0 0
assist 0.0 0
broadli 0.0 0
bancorp 0.0 0
1-9/16 0.0 0
38-1/2 0.0 0
tennesse 0.0 0
1 0.0 0
34-3/8 0.0 0
commerc 0.0 0
1/4 0.0 0
35-3/4 0.0 0
northwest 0.0 0
scott 0.0 0
mcadam 0.0 0
ragen 0.0 0
mackenzi 0.0 0
sensit 0.0 0
7-1/8 0.0 0
85-1/4 0.0 0
22-1/2 0.0 0
deliber 0.0 0
salvo 0.0 0
low-bal 0.0 0
chanc 0.0 0
andrew 0.0 0
jeffrei 0.0 0
robertson 0.0 0
accept 0.0 0
rosario 0.0 0
ilacqua 0.0 0
rothschild 0.0 0
29 0.0 0
2-3/4 0.0 0
22-7/8 0.0 0
dave 0.0 0
wittig 0.0 0
note 0.0 0
appreci 0.0 0
citi 0.0 0
light 0.0 0
resolv 0.0 0
directli 0.0 0
instal 0.0 0
bargain 0.0 0
june 0.0 0
built 0.0 0
monday' 0.0 0
$368 0.0 0
westinghous 0.0 0
natur 0.0 0
ga 0.0 0
off-limit 0.0 0
govern 0.0 0
protect 0.0 0
menu 0.0 0
presenc 0.0 0
home 0.0 0
rubbermaid 0.0 0
hurt 0.0 0
badli 0.0 0
skyrocket 0.0 0
raw 0.0 0
materi 0.0 0
depend 0.0 0
plastic 0.0 0
graco 0.0 0
children' 0.0 0
quarter 0.0 0
resin 0.0 0
reliant 0.0 0
rsearch-maxu 0.0 0
sought 0.0 0
soften 0.0 0
bad 0.0 0
$320 0.0 0
stroller 0.0 0
chair 0.0 0
textil 0.0 0
metal 0.0 0
morn 0.0 0
fear 0.0 0
impact 0.0 0
wooster 0.0 0
flat 0.0 0
year-ago 0.0 0
rubbermaid' 0.0 0
juvenil 0.0 0
tike 0.0 0
toi 0.0 0
fold 0.0 0
lorri 0.0 0
crum 0.0 0
experienc 0.0 0
disappoint 0.0 0
attribut 0.0 0
weaker 0.0 0
fisher-pric 0.0 0
mattel 0.0 0
summer 0.0 0
weather 0.0 0
inventori 0.0 0
main 0.0 0
restructur 0.0 0
demand 0.0 0
hike 0.0 0
risen 0.0 0
32 0.0 0
pound 0.0 0
47 0.0 0
there' 0.0 0
slash-and-burn 0.0 0
buy-out 0.0 0
digest 0.0 0
alert 0.0 0
devot 0.0 0
undergo 0.0 0
program 0.0 0
matur 0.0 0
supermarket 0.0 0
shelf 0.0 0
campbel 0.0 0
soup 0.0 0
oversea 0.0 0
nabisco 0.0 0
4,200 0.0 0
60 0.0 0
90 0.0 0
vision 0.0 0
hicks' 0.0 0
savviest 0.0 0
fellow 0.0 0
dalla 0.0 0
haa 0.0 0
beverag 0.0 0
soda 0.0 0
a&amp;w 0.0 0
seven-up 0.0 0
dr 0.0 0
pepper 0.0 0
squirt 0.0 0
troubl 0.0 0
1994 0.0 0
$390 0.0 0
heileman 0.0 0
brew 0.0 0
lone 0.0 0
star 0.0 0
beer 0.0 0
brewer 0.0 0
stroh 0.0 0
breweri 0.0 0
$275-$300 0.0 0
radio 0.0 0
station 0.0 0
foam 0.0 0
enabl 0.0 0
imagin 0.0 0
reiter 0.0 0
testimoni 0.0 0
convinc 0.0 0
ultim 0.0 0
shame 0.0 0
it...would 0.0 0
occur 0.0 0
fraught 0.0 0
need 0.0 0
weekend 0.0 0
draft 0.0 0
confidenti 0.0 0
companies' 0.0 0
warn 0.0 0
quick 0.0 0
easi 6.508551776043006 1
conclus 0.0 0
carv 0.0 0
distribut 5.567568431578479 1
quarterli 0.0 0
alcatel 0.0 0
alsthom 0.0 0
2.2 0.0 0
unidenifi 0.0 0
non-cor 0.0 0
caesar 0.0 0
$300 0.0 0
fresh 0.0 0
fire 0.0 0
orderli 0.0 0
wrote 0.0 0
$55-a-shar 0.0 0
anytim 0.0 0
rush 0.0 0
grant 0.0 0
permiss 0.0 0
3 0.0 0
origin 0.0 0
2.8 0.0 0
unclear 0.0 0
easiest 0.0 0
world-fam 0.0 0
arena 0.0 0
basketbal 0.0 0
ranger 0.0 0
hockei 0.0 0
high-level 0.0 0
cablevis 0.0 0
primari 0.0 0
rumour 0.0 0
relationship 0.0 0
advanc 0.0 0
partli 0.0 0
loom 0.0 0
programm 0.0 0
demonstr 0.0 0
greater 5.519940382589224 1
singl 0.0 0
bang 0.0 0
creation 0.0 0
directori 0.0 0
hire 0.0 0
morgan 0.0 0
stanlei 0.0 0
chase 0.0 0
manhattan 0.0 0
62.5 0.0 0
$58.25 0.0 0
cement 0.0 0
stalem 0.0 0
three-month-old 0.0 0
$9.4 0.0 0
sail 0.0 0
unchart 0.0 0
water 0.0 0
promis 0.0 0
53 0.0 0
amount 0.0 0
fort 0.0 0
releas 0.0 0
immin 0.0 0
favor 0.0 0
standoff 0.0 0
profil 0.0 0
cancel 0.0 0
tradit 5.643554338556401 1
fourth 0.0 0
abound 0.0 0
eventu 0.0 0
theoriz 0.0 0
repeat 0.0 0
$103 0.0 0
fame 0.0 0
$3 0.0 0
dividend 0.0 0
pacifi 0.0 0
short- 0.0 0
deploi 0.0 0
superior 0.0 0
inher 0.0 0
reno 0.0 0
nev 0.0 0
implic 0.0 0
conflict 0.0 0
confront 0.0 0
sheraton/hilton 0.0 0
multipl 0.0 0
oust 0.0 0
seat 0.0 0
alter 0.0 0
brokerag 0.0 0
agreed-on 0.0 0
excel 0.0 0
arkasog 0.0 0
profession 0.0 0
beg 0.0 0
question: 0.0 0
sooner 0.0 0
daniel 0.0 0
davila 0.0 0
redshaw 0.0 0
counterclaim 0.0 0
litig 0.0 0
nevada 0.0 0
relief 0.0 0
misappropri 0.0 0
misus 0.0 0
violat 0.0 0
compel 0.0 0
merit 0.0 0
$1.625 0.0 0
$57.625 0.0 0
slip 0.0 0
$27.625 0.0 0
hint 0.0 0
long-await 0.0 0
$9.6 0.0 0
cautiou 0.0 0
optim 0.0 0
lengthi 0.0 0
galvin 0.0 0
deutsch 0.0 0
grenfel 0.0 0
head 0.0 0
access 0.0 0
linda 0.0 0
chairwoman 0.0 0
speech 0.0 0
mine 0.0 0
association' 0.0 0
network 0.0 0
dip 0.0 0
$107.25 0.0 0
$88.625 0.0 0
texaco 0.0 0
chemic 0.0 0
facil 0.0 0
privately-held 0.0 0
huntsman 0.0 0
$600 0.0 0
white 0.0 0
plain 0.0 0
n.y.-bas 0.0 0
bulk 0.0 0
concentr 0.0 0
core 0.0 0
salt 0.0 0
lake 0.0 0
utah-bas 0.0 0
propylen 0.0 0
oxide/methyl 0.0 0
tertiari 0.0 0
butyl 0.0 0
ether 0.0 0
po/mtb 0.0 0
plant 0.0 0
nech 0.0 0
adjac 0.0 0
capac 0.0 0
400 0.0 0
oxid 0.0 0
15,000 0.0 0
barrel 0.0 0
mtbe 0.0 0
gasolin 0.0 0
petrochem 0.0 0
furnish 0.0 0
specialti 0.0 0
basf 0.0 0
cleaner-burn 0.0 0
blend 0.0 0
texaco' 0.0 0
diversif 0.0 0
list 0.0 0
27,000 0.0 0
jon 0.0 0
family-own 0.0 0
huntsman' 0.0 0
expir 0.0 0
abid 0.0 0
jr 0.0 0
eldest 0.0 0
son 0.0 0
po 0.0 0
robust 0.0 0
optimist 0.0 0
global 0.0 0
explod 0.0 0
environment 0.0 0
mandat 0.0 0
7 0.0 0
overblown 0.0 0
realist 0.0 0
transform 0.0 0
topeka 0.0 0
kansas-bas 0.0 0
belief 0.0 0
hay 0.0 0
shareown 0.0 0
simpli 0.0 0
ignor 0.0 0
ashcroft 0.0 0
$15 0.0 0
$7.50 0.0 0
12 0.0 0
$20.125 0.0 0
climb 0.0 0
$2.625 0.0 0
$22.75 0.0 0
resources' 0.0 0
$31.25 0.0 0
99 0.0 0
await 0.0 0
$5 0.0 0
mount 0.0 0
$1.9 0.0 0
mo.-bas 0.0 0
oklahoma-bas 0.0 0
oneok 0.0 0
$660 0.0 0
oklahoma 0.0 0
utility' 0.0 0
client 0.0 0
valuabl 0.0 0
better-focus 0.0 0
1-3/4 0.0 0
57-3/4 0.0 0
agreed-upon 0.0 0
refus 0.0 0
well-plan 0.0 0
burden 0.0 0
reaction 0.0 0
richer 0.0 0
ratio 0.0 0
speedier 0.0 0
appeas 0.0 0
reportedli 0.0 0
even 0.0 0
quicker 0.0 0
conduct 0.0 0
csc 0.0 0
abstain 0.0 0
lewi 0.0 0
detroit 0.0 0
clai 0.0 0
mundai 0.0 0
duti 0.0 0
misl 0.0 0
abstent 0.0 0
lewis' 0.0 0
$43 0.0 0
$88.375 0.0 0
fairli 0.0 0
solut 0.0 0
press 0.0 0
raspi 0.0 0
voic 0.0 0
tight-lip 0.0 0
prematur 0.0 0
type 0.0 0
settlement 0.0 0
i'm 0.0 0
mind 0.0 0
sit 0.0 0
spoken 0.0 0
convers 0.0 0
audienc 0.0 0
dealt 0.0 0
fuell 0.0 0
inc' 0.0 0
tight 0.0 0
race 0.0 0
closer 0.0 0
tell 0.0 0
vote...norfolk' 0.0 0
jame 0.0 0
higgin 0.0 0
happen 0.0 0
deadli 0.0 0
withdraw 0.0 0
$2.9 0.0 0
loewen 0.0 0
temper 0.0 0
funer 0.0 0
europ 0.0 0
reap 0.0 0
heiligbrodt 0.0 0
business...we'r 0.0 0
withdrew 0.0 0
four-month-old 0.0 0
competitor 0.0 0
incur 0.0 0
minim 0.0 0
prime 0.0 0
toronto-bas 0.0 0
memori 0.0 0
orleans-bas 0.0 0
stewart 0.0 0
enterpris 0.0 0
fine 0.0 0
associ 0.0 0
loewen' 0.0 0
torrid 0.0 0
merchant 0.0 0
blackston 0.0 0
myriad 0.0 0
remov 0.0 0
surround 0.0 0
1-7/8 0.0 0
29-1/2 0.0 0
prudent 0.0 0
word 0.0 0
'discipline,' 0.0 0
dean 0.0 0
witter 0.0 0
todd 0.0 0
richter 0.0 0
applaud 0.0 0
caught 0.0 0
arsen 0.0 0
well-known 0.0 0
possibl 0.0 0
owner 0.0 0
caesar' 0.0 0
disrupt 0.0 0
65 0.0 0
42-5/8 0.0 0
rebound 0.0 0
expenditur 0.0 0
deck 0.0 0
stack 0.0 0
longmir 0.0 0
wyser-pratt 0.0 0
spend 0.0 0
updat 0.0 0
desert 0.0 0
inn 0.0 0
resort 0.0 0
$160 0.0 0
renov 0.0 0
poor' 0.0 0
downgrad 0.0 0
outlook 0.0 0
neg 0.0 0
stabl 0.0 0
break-up 0.0 0
bing 0.0 0
excit 0.0 0
$550 0.0 0
spun 0.0 0
hartford 0.0 0
two-year 0.0 0
absenc 0.0 0
stane 0.0 0
todai 0.0 0
rumor 0.0 0
russia' 0.0 0
norilsk 0.0 0
nickel 0.0 0
arctic 0.0 0
behemoth 0.0 0
slave 0.0 0
labour 0.0 0
struggl 0.0 0
slim 0.0 0
workforc 0.0 0
thousand 0.0 0
worker 0.0 0
quit 0.0 0
oleg 0.0 0
budargin 0.0 0
deputi 0.0 0
flagship 0.0 0
metallurg 0.0 0
complex 0.0 0
10,000 0.0 0
appli 0.0 0
non-ferr 0.0 0
preciou 0.0 0
1935 0.0 0
forced-labour 0.0 0
gulag 0.0 0
soviet 0.0 0
repress 0.0 0
scrap 0.0 0
legaci 0.0 0
achiev 0.0 0
trim 0.0 0
resettl 0.0 0
psycholog 0.0 0
think 0.0 0
wake 0.0 0
feed 0.0 0
tuck 0.0 0
bed 0.0 0
ingredi 0.0 0
stainless 0.0 0
steel 0.0 0
platinum 0.0 0
palladium 0.0 0
rao 0.0 0
norilski 0.0 0
nikel 0.0 0
trillion 0.0 0
roubl 0.0 0
$175 0.0 0
salari 0.0 0
enrich 0.0 0
heart 0.0 0
filthi 0.0 0
town 0.0 0
pension 0.0 0
free 0.0 0
entitl 0.0 0
bori 0.0 0
degtyarov 0.0 0
norilsk' 0.0 0
committe 0.0 0
ten 0.0 0
polit 0.0 0
prison 0.0 0
forcibl 0.0 0
1930 0.0 0
1940 0.0 0
di 0.0 0
barren 0.0 0
pollut 0.0 0
ecolog 0.0 0
averag 0.0 0
life 0.0 0
miser 0.0 0
boast 0.0 0
chechen 0.0 0
refuge 0.0 0
homeless 0.0 0
boiler 0.0 0
cloakroom 0.0 0
miniscul 0.0 0
subsidis 0.0 0
heavier 0.0 0
entir 0.0 0
expens 0.0 0
eager 0.0 0
avert 0.0 0
strike 0.0 0
threat 0.0 0
peac 0.0 0
upset 0.0 0
arrear 0.0 0
output 0.0 0
shed 0.0 0
adequ 0.0 0
warmer 0.0 0
climat 0.0 0
wound 0.0 0
protocol 0.0 0
oblig 0.0 0
120,000 0.0 0
payrol 0.0 0
miner 0.0 0
20,000 0.0 0
metallurgist 0.0 0
70,000 0.0 0
auxiliari 0.0 0
retir 0.0 0
brainchild 0.0 0
uneximbank 0.0 0
complex' 0.0 0
mikhail 0.0 0
steklov 0.0 0
wai 0.0 0
revamp 0.0 0
rid 0.0 0
non-effect 0.0 0
master 0.0 0
suburb 0.0 0
300,000- 0.0 0
popul 5.960912179154298 1
complain 0.0 0
800 0.0 0
bakeri 0.0 0
hous 0.0 0
outfit 0.0 0
russia 0.0 0
$ 0.0 0
5749 0.0 0
russian 0.0 0
--moscow 0.0 0
newsroom 0.0 0
7095 0.0 0
941 0.0 0
8520 0.0 0
tariff 0.0 0
payer 0.0 0
jolt 0.0 0
aluminium 0.0 0
export 0.0 0
galina 0.0 0
stelmakova 0.0 0
kontsern 0.0 0
alyuminii 0.0 0
producers' 0.0 0
streamlin 0.0 0
econom 0.0 0
smelter 0.0 0
minist 0.0 0
nemtsov 0.0 0
monopoli 0.0 0
domest 0.0 0
drop 0.0 0
user 0.0 0
elig 0.0 0
account 0.0 0
tonn 0.0 0
yuri 0.0 0
shlaifshtein 0.0 0
bratsk 0.0 0
leaner 0.0 0
siberian 0.0 0
plant' 0.0 0
longterm 0.0 0
foreign 0.0 0
modernis 0.0 0
2.44 0.0 0
2.87 0.0 0
reduct 0.0 0
evenli 0.0 0
so-cal 0.0 0
highest 0.0 0
irkutsk 0.0 0
per-tonn 0.0 0
$1,200 0.0 0
sharp 0.0 0
contrast 0.0 0
arlyuk 0.0 0
st 0.0 0
petersburg 0.0 0
russia-bas 0.0 0
alumconsult 0.0 0
kandalaksha 0.0 0
nadvoiski 0.0 0
volgograd 0.0 0
solvent 0.0 0
promissori 0.0 0
front 5.9024159724726895 1
nemstov' 0.0 0
wider 0.0 0
moscow 0.0 0
spark 0.0 0
plummet 0.0 0
breakup 0.0 0
iron 0.0 0
hydroelectr 0.0 0
railwai 0.0 0
young 0.0 0
reform 0.0 0
24 0.0 0
16 0.0 0
oil-for-sugar 0.0 0
barter 0.0 0
cuba 0.0 0
stapl 0.0 0
sour 0.0 0
principl 0.0 0
intrud 0.0 0
leftov 0.0 0
communist-era 0.0 0
practic 0.0 0
swap 0.0 0
unencumb 0.0 0
inconveni 0.0 0
commod 6.487932488840269 1
cold 0.0 0
realiti 0.0 0
stall 0.0 0
implement 0.0 0
arrang 0.0 0
alfa-eko 0.0 0
menatep-impex 0.0 0
sticki 0.0 0
sugar 0.0 0
ow 0.0 0
havana 0.0 0
200,000 0.0 0
cane 0.0 0
ahead 0.0 0
deliv 0.0 0
amic 0.0 0
1960 0.0 0
cheap 0.0 0
cuban 0.0 0
crop 0.0 0
wildly-infl 0.0 0
pick 0.0 0
cuba' 0.0 0
credit 0.0 0
harvest 0.0 0
scrambl 0.0 0
longer 0.0 0
communist 0.0 0
holdout 0.0 0
carribean 0.0 0
resel 0.0 0
crude 0.0 0
refineri 0.0 0
steadi 0.0 0
feedstock 0.0 0
menatep 0.0 0
formula 0.0 0
secret 0.0 0
ukrainian 0.0 0
flood 0.0 0
glut 0.0 0
rethink 0.0 0
honestli 0.0 0
storag 0.0 0
fee 0.0 0
kill 0.0 0
three-year 0.0 0
cover 0.0 0
1996-1998 0.0 0
interfax 0.0 0
envisag 0.0 0
2.1 0.0 0
3.9 0.0 0
4.5 0.0 0
750,000 0.0 0
1.5 0.0 0
1.75 0.0 0
tear 0.0 0
relev 0.0 0
volum 0.0 0
dug 0.0 0
soviet-era 0.0 0
mental 0.0 0
edgi 0.0 0
cocktail 0.0 0
bureaucrat 0.0 0
foul-up 0.0 0
intention 0.0 0
withhold 0.0 0
17-year 0.0 0
seven-year 0.0 0
deliveri 0.0 0
red 0.0 0
tape 0.0 0
larger 0.0 0
in-fight 0.0 0
bodi 0.0 0
multi-billion-dollar 0.0 0
exacerb 0.0 0
rhona 0.0 0
o'connel 0.0 0
hoar 0.0 0
understand 0.0 0
meddl 0.0 0
backfir 0.0 0
silver 0.0 0
refug 0.0 0
silenc 0.0 0
run 0.0 0
catalyt 0.0 0
dentistri 0.0 0
$240.00 0.0 0
ounc 0.0 0
sister 0.0 0
$500.00 0.0 0
$416 0.0 0
reorganis 0.0 0
reserv 0.0 0
gokhran 0.0 0
function 0.0 0
ministri 0.0 0
quota 0.0 0
procedur 0.0 0
almazjuvelirexport 0.0 0
almaz 0.0 0
mid-jun 0.0 0
japan 0.0 0
quot 0.0 0
japanes 0.0 0
resumpt 0.0 0
guess 0.0 0
clam 0.0 0
berlin 0.0 0
vitali 0.0 0
almaz' 0.0 0
technic 0.0 0
blame 0.0 0
undergon 0.0 0
gosfond 0.0 0
aegi 0.0 0
roskomdragmet 0.0 0
administ 0.0 0
stone 0.0 0
disband 0.0 0
mid-1996 0.0 0
reshuffl 0.0 0
jurisdict 0.0 0
disagre 0.0 0
theori 0.0 0
disinform 0.0 0
boikin 0.0 0
ministry' 0.0 0
depart 0.0 0
licenc 0.0 0
stockpil 0.0 0
dwindl 0.0 0
plenti 0.0 0
thought 0.0 0
readi 0.0 0
yeltsin 0.0 0
central 0.0 0
campaign 0.0 0
iraqi 0.0 0
baghdad 0.0 0
gear 0.0 0
much-need 0.0 0
medicin 0.0 0
agababov 0.0 0
zarubezhneft 0.0 0
moscow-bas 0.0 0
coordin 0.0 0
oil-for-food 0.0 0
renew 0.0 0
180-dai 0.0 0
iraq 0.0 0
humanitarian 0.0 0
repar 0.0 0
gulf 0.0 0
victim 0.0 0
baghdad' 0.0 0
invas 0.0 0
kuwait 0.0 0
28.54 0.0 0
whop 0.0 0
23.4 0.0 0
121.6 0.0 0
let' 0.0 0
jinx 0.0 0
u.n 0.0 0
deleg 0.0 0
somo 0.0 0
pre-negoti 0.0 0
lift 0.0 0
load 0.0 0
22-25 0.0 0
insid 0.0 0
geopolit 0.0 0
keen 0.0 0
flush 0.0 0
repai 0.0 0
$7 0.0 0
lukoil 0.0 0
52.5 0.0 0
23-year 0.0 0
production-shar 0.0 0
iraq' 0.0 0
qurnah 0.0 0
mashinoimport 0.0 0
equip 0.0 0
organis 0.0 0
wheat 0.0 0
veget 0.0 0
foodstuff 0.0 0
oil-produc 0.0 0
benchmark 0.0 0
brent 0.0 0
blend' 0.0 0
nearbi 0.0 0
quantiti 0.0 0
$18.74 0.0 0
$5.00 0.0 0
nearby-contract 0.0 0
tougher 0.0 0
hand 4.7739507206548994 1
vladimir 0.0 0
bjedougov 0.0 0
alfa-eko' 0.0 0
lifter 0.0 0
hit 0.0 0
failur 0.0 0
u.n.-iraqi 0.0 0
fluctuat 0.0 0
differ 0.0 0
experi 0.0 0
contrari 0.0 0
easier 0.0 0
bare 0.0 0
peasant 0.0 0
vast 0.0 0
agricultur 0.0 0
choic 11.651751790700711 2
adopt 0.0 0
effici 0.0 0
viktor 0.0 0
khlystun 0.0 0
70 0.0 0
net 0.0 0
grain 0.0 0
import 0.0 0
seventi 0.0 0
soviet-styl 0.0 0
handout 0.0 0
farm 0.0 0
appoint 0.0 0
beleagu 0.0 0
lobby' 0.0 0
cabinet 0.0 0
stabilis 0.0 0
modestli 0.0 0
calmli 0.0 0
10-15 0.0 0
chronic 0.0 0
lazi 0.0 0
ineffici 0.0 0
motion 0.0 0
root 0.0 0
thrive 0.0 0
115 0.0 0
unwil 0.0 0
lend 0.0 0
dry 0.0 0
farmer 0.0 0
redress 0.0 0
smaller 0.0 0
imbal 0.0 0
input 0.0 0
introduc 0.0 0
land 0.0 0
back 0.0 0
consent 0.0 0
conserv 0.0 0
parliamentari 0.0 0
centralis 0.0 0
maiz 0.0 0
69.3 0.0 0
worst 0.0 0
decad 0.0 0
notch 0.0 0
khlystun' 0.0 0
forecast 0.0 0
loosen 0.0 0
procur 0.0 0
armi 0.0 0
far-flung 0.0 0
basi 0.0 0
notabl 0.0 0
flop 0.0 0
ey 0.0 0
upgrad 0.0 0
lighter 0.0 0
hydrocrack 0.0 0
fluid 0.0 0
cracker 0.0 0
sophist 0.0 0
naphtha 0.0 0
diesel 0.0 0
rare 0.0 0
crack 0.0 0
scream 0.0 0
consult 0.0 0
2000 0.0 0
254,000 0.0 0
bpd 0.0 0
131,000 0.0 0
high-octan 0.0 0
5.9 0.0 0
5.2 0.0 0
waysid 0.0 0
vice-presid 0.0 0
charbel 0.0 0
ackermann 0.0 0
substitut 0.0 0
28 0.0 0
lender 0.0 0
loan 0.0 0
bechtel 0.0 0
parker 0.0 0
kirishi 0.0 0
chevron 0.0 0
$750 0.0 0
yaroslavl 0.0 0
$60 0.0 0
angarsk 0.0 0
siberia 0.0 0
kellogg 0.0 0
$70 0.0 0
omsk 0.0 0
abb 0.0 0
lummu 0.0 0
perm 0.0 0
samara 0.0 0
rif 0.0 0
usmanov 0.0 0
ufa 0.0 0
40,000 0.0 0
ryazan 0.0 0
south 0.0 0
24,000 0.0 0
adjust 0.0 0
height 0.0 0
column 0.0 0
tinker 0.0 0
houlder 0.0 0
centreinvest 0.0 0
$200-$300 0.0 0
squeez 0.0 0
ambit 0.0 0
logic 0.0 0
continent 0.0 0
state-of-the-art 0.0 0
high-tech 0.0 0
volga 0.0 0
ural 0.0 0
absorb 0.0 0
market' 0.0 0
absorpt 0.0 0
inclin 0.0 0
diamond 0.0 0
ruin 0.0 0
near-deplet 0.0 0
gold 0.0 0
bullion 0.0 0
exact 0.0 0
size 0.0 0
natalya 0.0 0
khomenko 0.0 0
empti 0.0 0
bank' 0.0 0
rubl 0.0 0
ton 0.0 0
moscow' 0.0 0
furious 0.0 0
clue 0.0 0
audit 0.0 0
chamber 0.0 0
gem 0.0 0
4.6 0.0 0
end-1995 0.0 0
budget 0.0 0
4.5-4.6 0.0 0
$800 0.0 0
authorit 0.0 0
andi 0.0 0
ub 0.0 0
caution 0.0 0
truth 0.0 0
little-known 0.0 0
check 0.0 0
boil 0.0 0
raj 0.0 0
kohli 0.0 0
pariba 0.0 0
sister-met 0.0 0
rough 0.0 0
one-quart 0.0 0
replenish 0.0 0
reviv 0.0 0
shortfal 0.0 0
johannesburg 0.0 0
currenc 0.0 0
gazprom 0.0 0
empir 0.0 0
abroad 0.0 0
shareholders' 0.0 0
arguabl 0.0 0
event 0.0 0
declar 0.0 0
tussl 0.0 0
nonpay 0.0 0
depress 0.0 0
gazprom' 0.0 0
undermin 0.0 0
butayev 0.0 0
renaiss 0.0 0
absolut 0.0 0
uniqu 0.0 0
emerg 0.0 0
crisi 0.0 0
crippl 0.0 0
heel 0.0 0
clean 0.0 0
dent 0.0 0
fundament 0.0 0
ivan 0.0 0
mazalov 0.0 0
26 6.062264673414586 1
country' 0.0 0
voter 0.0 0
chernomyrdin 0.0 0
unquest 0.0 0
plug 0.0 0
deficit 0.0 0
$608 0.0 0
auditor 0.0 0
waterhous 0.0 0
pre-tax 0.0 0
45 0.0 0
$7.8 0.0 0
unknown 0.0 0
discrep 0.0 0
radic 0.0 0
rich 0.0 0
wealthi 0.0 0
surpris 0.0 0
34 0.0 0
europe' 0.0 0
eurobond 0.0 0
bond 0.0 0
tranch 0.0 0
wildly-success 0.0 0
depositari 0.0 0
